VoteCount,Rating,Title,Season_Count,Episode_Count,Actors,cat_drama,cat_family,cat_action,cat_comedy,cat_romance,cat_adventure,cat_crime,cat_thriller,cat_horror,cat_mystery,cat_war,cat_fantasy,cat_sci-fi,cat_music,cat_biography,cat_documentary,cat_news,cat_sport,cat_animation,cat_reality-tv,cat_talk-show,cat_game-show,Release_Year,IsEnded,Classification_Int
143.0,5.7,Kizilelma,1,2,"Kadir Inanir, Yesim Büber, Burak Hakki",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,1
334.0,7.6,Kizilelma: Bir Fetih Öyküsü,2,100,"Meltem Akçöl, Murat Onuk, Burcu Almeman",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,2
1100.0,6.7,Kizim,1,1,"Ramazan Öztürk, Sezen Turnali, Hakan Avci",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2018,1,1
1400.0,4.1,Kizim Nerede,1,7,"Ekin Mert Daymaz, Fikret Kuskan, Emel Çölgeçen",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1,1
164.0,4.2,Kizlar Yurdu,1,13,"Ayça Bingöl, Ceren Moray, Cansu Tosun",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1,1
10.0,4.8,Kizlar ve Anneleri,1,4,"Orkun Isitmak, Oguz Benlioglu, Elanur Pat",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,0,1
94.0,6.3,Kizlarim Için,2,2,"Cüneyt Arkin, Oktay Kaynarca, Nihat Altinkaya",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,2
55.0,7.0,Kizma Kazan,1,8,"Görkem Sevindik, Sümeyye Aydogan, Nilay Deniz",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1,1
0.0,5.667680105750162,Klasikler,1,19,"Yeliz Baslangic, Tarkan Koç, Emre Emin Aravi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,1
318.0,7.4,Klavye Delikanlilari,2,61,"Gülseren Budayicioglu, Binnur Kaya, Gulcin Kultur Sahin, Baran Can Eraslan",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,2
0.0,5.667680105750162,Kobra Show,1,18,"Sükrü Özyildiz, Asli Enver, Basak Parlak",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1,1
78.0,5.9,Koca Kafalar Baba Haber Bulteni,5,60,"Derya Beserler, Birol Namoglu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,1,3
70.0,5.5,Koca Koca Yalanlar,1,26,Mehmet Ali Karga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,1,1
46.0,4.9,Kocaman Ailem,1,10,"Cem Gelinoglu, Özge Özacar, Cenan Adigüzel",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,1
175.0,4.2,Kocamin Ailesi,1,26,"Deniz Alnitemiz, Ali Congun, Deniz Goktas",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,1
32.0,2.8,Kod Adi Kirlangic,1,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,0,1
44.0,2.3,Kolej Rüyası: Lise Günlükleri,2,19,Öykü Serter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,1,2
0.0,5.667680105750162,Kolej Sinifi,1,26,Furkan Karaderi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,1
0.0,5.667680105750162,Koleksiyoner,1,26,"Ayda Aksel, Cevdet Aricilar, Berrin Arisoy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
109.0,5.7,Kollama,3,21,"Irfan Balli, Salih Inci, Cengiz Yurdutek",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1,3
4000.0,8.0,Komedi Dükkani,1,26,"Cengiz Ayvazoglu, Mürsit Bag, Evrim Bagci",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1,1
24.0,4.1,Komedi Türk,1,2,"Özgü Namal, Özcan Deniz, Mert Yazicioglu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1,1
0.0,5.667680105750162,Komiser Nevzat,2,42,"Baris Kilic, Evrim Alasya, Sila Turkoglu",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1,2
0.0,5.667680105750162,Komplo Teorisi,1,1,"Furkan Palali, Pelin Akil, Zeynep Eronat",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,1
0.0,5.667680105750162,Komsular,2,35,"Bugra Gülsoy, Beren Gokyildiz, Leyla Lydia Tugutlu",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,2
15.0,5.8,Konteynir Brothers: Hurdalik,2,26,"Burak Hakki, Ece Uslu, Hüseyin Avni Danyal",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,2
4500.0,6.4,Konusanlar,1,26,"Üstün Asutay, Sonay Aydin, Fatma Belgen",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,1
0.0,5.667680105750162,Konusmamiz Lazim,1,22,"Melike Güner, Engin Altan Düzyatan, Pelinsu Pir",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1
23.0,6.1,Korkusuzlar,2,2,"Ümit Kantarcilar, Burak Serdar Sanal, Mert Palavaroglu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,1,2
65.0,5.7,Korsan TV,2,13,"Tuvana Türkay, Ahsen Eroglu, Fikret Kuskan",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,1,2
543.0,3.2,Koyu Beyaz,1,14,"Öner Erkan, Caner Özyurtlu, Ayse Melike Çerçi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,0,1
0.0,5.667680105750162,Koyu Kirmizi,1,26,"Ibrahim Altay, Aysegül Büsra Çalik, Tolga Üstün",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,1,1
868.0,6.9,Koçum Benim,1,8,"Rasim Öztekin, Vildan Atasever, Kaan Yildirim",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,1,1
449.0,6.2,Kral Sakir,1,26,Kobra Murat,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,0,1
0.0,5.667680105750162,Kral ve Ben,1,26,Vural Yasaroglu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1,1
95.0,7.2,Kral Çiplak,1,26,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1,1
325.0,5.2,Kraliçe,1,12,"Hakan Yilmaz, Evrim Alasya, Selen Uçer",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1,1
143.0,3.4,Krem,2,21,"Gökhan Alkan, Aysenil Samlioglu, Erman Okay",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,2
12.0,1.5,Kuaförüm Sensin,1,8,"Ali Kayra Gürel, Elif Kurtuaran, Göktug Yildirim",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
897.0,5.0,Kudüs Fatihi Selahaddin Eyyubi,1,1,"Melek Tanker, Ceylan Yalin, Özüm Çakir",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,1
0.0,5.667680105750162,Kudüs'ten Türkiye'ye Ilahilerimiz,1,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,1,1
30.0,5.3,Kukuli,4,133,"Mehmet Özgür, Gökçe Akyildiz, Orhan Biyikli",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1,3
0.0,5.667680105750162,Kukuli Spanish,3,43,"Tolga Çevik, Sarp Bozkurt, Firat Parlak",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,3
0.0,5.667680105750162,Kulaktan Kulaga,1,26,"Ferdi Akarnur, Icmal Aktuna, Anastasia Beloborodova",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,1
11000.0,7.8,Kulüp,1,1,"Ahu Yagtu, Altan Erkekli, Pamir Pekin",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1
0.0,5.667680105750162,Kum Saati,1,1,"Cem Küçük, Mustafa Oral",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,1,1
0.0,5.667680105750162,Kumar,1,110,"Gizem Altunay, Mustafa Baris Koçkar, Arda Esen",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1,1
0.0,5.667680105750162,Kumdan Kissalar,1,26,"Serhat Osman Karagöz, Mertkan Erkan, Eren Kurtel",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,1
22.0,4.5,Kumsaldaki Izler,3,126,"Hasan Can Kaya, Ezgi Mola, Hülya Avsar",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002,1,3
8.0,6.4,Kur'an-i Kerim'i Güzel Okuma Yarismasi,1,26,Cinar Oskay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,1
356.0,6.4,Kursun,1,26,"Ismail Yk, Volkan Adiyaman, Istemi Betil",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
22.0,5.2,Kursun Bilal,1,26,Ata Demirer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,1
151.0,6.2,Kursun Yarasi,1,8,"Atakan Hosgören, Rami Narin, Atabik Mohsin",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1,1
62.0,6.7,Kurt Kanunu,1,26,"Ipek Bilgin, Ozan Güven, Engin Hepileri",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,1
4100.0,7.3,Kurt Seyit ve Sura,2,12,"Tarik Akan, Ebru Cündübeyoglu, Sevil Üstekin",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,1,2
20000.0,7.9,Kurtlar Vadisi,3,128,"Mustafa Oral, Atilla Sendil, Levent Ünsal",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,1,3
9100.0,6.2,Kurtlar Vadisi: Pusu,1,1,"Ertan Özyigit, Sinan Meydan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,1,1
2600.0,6.2,Kurtlar Vadisi: Terör,3,23,"Okan Bayülgen, Reyhan Tüysüz, Murat Özari",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,1,3
11000.0,7.6,Kuruluş: Osman,1,11,"Ava DuVernay, Burcu Özberk, Gökhan Alkan, Selin Sekerci",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,0,1
0.0,5.667680105750162,Kurye,2,24,"Duygu Yetis, Kenan Ece, Ebru Akel",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,1,2
23.0,4.9,Kus Dili,1,1,"Dilek Kaya, Gözde Kansu, Tugba Özay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,1,1
46.0,7.1,Kuslarla Yolculuk,1,5,"Ugur Günes, Dilin Doger, Mehmet Ali Nuroglu",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,1
0.0,5.667680105750162,Kustof,1,26,"Turgut Özüfler, Basar Dikici, Veysel Matur",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2021,1,1
414.0,6.6,Kusursuz Kiraci,2,8,"Philip Hersh, Yeardley Smith, Erin Fitzgerald",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,1,2
41.0,1.4,Kuyruk,1,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,1
221.0,6.2,Kuzenlerim,1,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2002,1,1
11000.0,7.7,Kuzey Güney,2,20,"Zeynep Gunay Tan, Gökçe Bahadir, Baris Arduç, Asude Kalebek",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,2
91.0,5.4,Kuzey Rüzgari,1,26,"Mustafa Resit Sofuoglu, Murat Çabas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,1,1
1000.0,6.0,Kuzey Yildizi,1,26,"Merih Akalin, Tuncay Akça, Dündar Aydinli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
0.0,5.667680105750162,Kuzeyin Oglu Volkan Konak,1,26,Mehmet Atay,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2021,1,1
3800.0,7.9,Kuzgun,1,26,"Erdinç Akbas, Ebru Akel, Nazan Ayas",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
61.0,7.1,Kuzgun: Dipsiz Karanlik,1,26,"Osman Egin, Halil Necipoglu, Mehmet Ali Sari",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,0,1
22.0,5.3,Kuzucuk,1,26,"Leyla Göksun, Koray Kadiraga, Arda Kural",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,1
5600.0,6.3,Kuş Uçuşu,1,16,"Necmettin Çobanoglu, Berdan Mardini, Murat Çobangil",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,1
0.0,5.667680105750162,Kökler,1,24,"Ümit Acar, Ali Basar, Pelin Akil",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,1
92.0,4.5,Köpek,2,21,"Kivanç Tatlitug, Farah Zeynep Abdullah, Demet Özdemir",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1,2
464.0,7.7,Köprü,4,97,"Necati Sasmaz, Özgü Namal, Gürkan Uygun",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1,3
1500.0,6.6,Kördügüm,10,300,"Necati Sasmaz, Erhan Ufak, Cahit Kayaoglu",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,4
74.0,4.9,Köstebekgiller,1,2,"Necati Sasmaz, Gürkan Uygun, Sönmez Atasoy",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,1
122.0,5.1,Kötü Yol,5,142,"Mehmet Bozdag, Burak Özçivit, Özge Törer, Yigit Ucan",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,3
0.0,5.667680105750162,Kübra Par'la Acik ve Net,1,6,"Hazar Deniz BG, Mazlum Günes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2020,0,1
31.0,4.8,Kül ve Ates,1,26,"Baris Aksavas, Müjde Ar, Süreyya Davulcuoglu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1,1
0.0,5.667680105750162,Külahta Erimis Dolunay,2,16,"Birce Akalay, Miray Daner, Ibrahim Celikkol",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,2
0.0,5.667680105750162,Kürsat Basar'la,1,30,"Erdinç Gülener, Tuncer Salman, Hamdi Alp",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,1,1
458.0,4.0,Küçük Ağa,1,26,Ahmet Sinan Güzel,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,1
101.0,4.3,Küçük Besleme,1,6,"Dilan Çiçek Deniz, Serkay Tütüncü, Melisa Döngel",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1999,1,1
188.0,4.4,Küçük Gelin,1,26,Uraz Kaygilaroglu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,1,1
62.0,5.8,Küçük Hanımefendi,1,11,"Sevinç Erbulak, Aysegül Ünsal, Arife Gemlik",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,1
273.0,3.5,Küçük Kadınlar,2,80,"Kivanç Tatlitug, Bugra Gülsoy, Öykü Karayel",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1,2
18.0,6.8,Küçük Seyler,2,9,"Kadir Inanir, Oktay Kaynarca, Ebru Kocaaga",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,1,2
832.0,3.8,Küçük Sirlar,2,64,"Ismail Demirci, Aslihan Güner, Toygan Avanoglu",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1,2
132.0,6.5,Kılıç Günü,1,1,Volkan Konak,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2010,1,1
15.0,3.0,Kırmızı ışık,2,21,"Baris Arduç, Burcu Biricik, Hatice Aslan",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1,2
625.0,7.3,Kırık Kanatlar,1,10,"Berk Hakman, Elifcan Ongurlar, Levent Sülün",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1,1
0.0,5.667680105750162,Kız annesi,1,26,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,1,1
1200.0,6.7,Kızılcık Şerbeti,1,1,"Teoman Durali, Aynur Koçak, Ahmet Tasagil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,0,1
0.0,5.667680105750162,Kızım Osman,1,1,"Onur Bay, Cüneyt Arkin, Erkan Petekkaya",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,1,1
27.0,4.4,Lahmacun ve Pizza,2,65,"Ahmet Yurdakul, Erdal Besikçioglu, Yurdaer Okur, Idil Firat",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,1,2
852.0,3.3,Lale Devri,2,31,"Ibrahim Celikkol, Alican Yücesoy, Belçim Bilgin",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1,2
0.0,5.667680105750162,Last Promise,1,13,"Cansel Elcin, Sükran Ovali, Ilker Aksum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,1
0.0,5.667680105750162,Latif Dogan Yollarda,2,4,Kübra Par,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2017,1,2
271.0,5.5,Leke,1,1,"Arif Selçuk, Serhat Tutumluer, Basak Köklükaya",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
96000.0,9.1,Leyla ile Mecnun,1,1,Ugur Kurul,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,1
0.0,5.667680105750162,Leylan,1,14,"Kürsat Basar, Nesrin Cavadzade, Nebahat Çehre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,1,1
0.0,5.667680105750162,Lider Masasi,2,52,"Birce Akalay, Sarp Levendoglu, Emir Berke Zincidi",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,2
0.0,5.667680105750162,Life Style,3,175,"Tomris Oguzalp, Esmeray, Kenan Pars",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,3
0.0,5.667680105750162,Life's Good,3,92,"Çagla Simsek, Ufuk Sen, Ali Çakalgöz",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,3
0.0,5.667680105750162,Likya Yolu,2,40,"Baris Arduç, Cansu Tosun, Baris Bagci",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,2
11.0,5.8,Limon and Oli,1,26,"Canan Akgül, Ceyda Ates, Günyol Bakoglu",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,1
619.0,5.8,Lise Defteri,2,26,"Hande Soral, Fulya Zenginer, Elit Iscan",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1,2
212.0,5.3,Lise Devriyesi,1,26,"Ustun Dokmen, Sukun Isitan, Elvan Karahasan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,1,1
1800.0,9.8,Londra Merkez,2,55,"Sinem Kobal, Burak Özçivit, Merve Bolugur",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,2
7.0,7.4,Loş Sohbet,1,26,"Durul Bazan, Necati Bilgiç, Mesut Ceylan",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
49.0,4.2,M.U.C.K.,4,135,"Tolgahan Sayisman, Selen Soyder, Kenan Bal",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,3
0.0,5.667680105750162,Made in Turkey,1,21,"Melike Emiroglu, Tonguç Nacar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,1,1
1100.0,7.8,Magarsus,1,4,"Hazar Deniz BG, Ramazan Uygur, Halis Günes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,0,1
0.0,5.667680105750162,Magic Factory,1,9,"Burak Sevinç, Melis Sezen, Selen Uçer",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,1
115.0,5.0,Magic Necmi,7,144,"Ali Atay, Serkan Keskin, Osman Sonant",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1,4
1400.0,7.5,Mahkum,1,26,"Sinem Öztufan, Nesrin Akdag, Ecem Altindöken",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,1
0.0,5.667680105750162,Mahmut & Meryem,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,1,1
0.0,5.667680105750162,Mahser: Nabucco'nun Zehri,1,1,"Mesud Mallakin, Shima Ryan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,1,1
53.0,7.1,Mahsusa: Trablusgarb,1,26,Selin Küçük,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,0,1
0.0,5.667680105750162,Makaroni Ailesi,1,15,Franziska Niehus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1,1
21.0,3.1,Makber,2,53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2009,1,2
194.0,7.7,Makina Kafa,2,28,"Sinem Kobal, Selin Demiratar, Emre Altug",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1,2
0.0,5.667680105750162,Maksat Gezmek,1,12,"Ismail Ege Sasmaz, Alp Kurt Dinmez, Abdullah Faruk Gunaydin",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,1
0.0,5.667680105750162,Maksut'un Neolokal Mutfagi,5,190,"Onur Erdem, Erman Yasar, Ozan Can Sülüm",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,1,3
866.0,5.3,Maral: En Güzel Hikâyem,1,1,"Caner Özyurtlu, Mesut Süre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,1,1
3600.0,7.7,Marasli,1,16,"Azra Akin, Kivanç Baran Aslan, Mehmet Aslan",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,1,1
204.0,4.1,Maria ile Mustafa,1,26,Beril Elhadef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,1,1
43.0,5.2,Mars Kapidan Baktirir,2,9,"Berkay Ates, Caglar Ertugrul, Merve Dizdar",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,2
13.0,6.6,Marsthales,1,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,0,1
119.0,2.2,Marziye,1,26,Necmi Yildirim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,1,1
0.0,5.667680105750162,Masal Dünyasi,2,31,"Onur Tuna, Ismail Hacioglu, Melike Ipek Yalova",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1,2
44.0,5.3,Masal Satosu: Peri Hirsizi,1,4,"Eva Dedova, Ege Güner, Mustili",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,1
165.0,6.3,Maske: Kimsin Sen?,1,26,"Koray Demir, Dean Baykan, Istemi Betil, Metin Coskun",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,1
35.0,3.1,Maskeli Balo,1,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2009,1,1
33.0,4.0,MasterChef Junior,2,6,"Seda Bakan, Devrim Nas, Gamze Karaman",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,2
