VoteCount,Rating,Title,Season_Count,Episode_Count,Production_Companies,Actors,cat_drama,cat_family,cat_action,cat_comedy,cat_romance,cat_adventure,cat_crime,cat_thriller,cat_horror,cat_mystery,cat_war,cat_fantasy,cat_sci-fi,cat_music,cat_biography,cat_documentary,cat_news,cat_sport,cat_animation,cat_reality-tv,cat_talk-show,cat_game-show,Release_Year,IsEnded
70.0,5.5,Koca Koca Yalanlar,1,26,TRT 2,Mehmet Ali Karga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,1
46.0,4.9,Kocaman Ailem,1,10,,"Cem Gelinoglu, Özge Özacar, Cenan Adigüzel",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1
175.0,4.2,Kocamin Ailesi,1,26,Alt Production House,"Deniz Alnitemiz, Ali Congun, Deniz Goktas",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
32.0,2.8,Kod Adi Kirlangic,1,5,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,0
44.0,2.3,Kolej Rüyası: Lise Günlükleri,2,19,,Öykü Serter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,1
0.0,5.667680105750162,Kolej Sinifi,1,26,,Furkan Karaderi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1
0.0,5.667680105750162,Koleksiyoner,1,26,Eylül Tv,"Ayda Aksel, Cevdet Aricilar, Berrin Arisoy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
109.0,5.7,Kollama,3,21,Sifir Bir Yapim,"Irfan Balli, Salih Inci, Cengiz Yurdutek",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1
4000.0,8.0,Komedi Dükkani,1,26,Halk Film,"Cengiz Ayvazoglu, Mürsit Bag, Evrim Bagci",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1
24.0,4.1,Komedi Türk,1,2,Gold Film,"Özgü Namal, Özcan Deniz, Mert Yazicioglu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1
0.0,5.667680105750162,Komiser Nevzat,2,42,Gold Film,"Baris Kilic, Evrim Alasya, Sila Turkoglu",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1
0.0,5.667680105750162,Komplo Teorisi,1,1,Sinegraf,"Furkan Palali, Pelin Akil, Zeynep Eronat",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1
0.0,5.667680105750162,Komsular,2,35,Medyapim,"Bugra Gülsoy, Beren Gokyildiz, Leyla Lydia Tugutlu",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1
15.0,5.8,Konteynir Brothers: Hurdalik,2,26,"Medyavizyon, ATV","Burak Hakki, Ece Uslu, Hüseyin Avni Danyal",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1
4500.0,6.4,Konusanlar,1,26,,"Üstün Asutay, Sonay Aydin, Fatma Belgen",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,0
0.0,5.667680105750162,Konusmamiz Lazim,1,22,Altioklar Film,"Melike Güner, Engin Altan Düzyatan, Pelinsu Pir",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
23.0,6.1,Korkusuzlar,2,2,,"Ümit Kantarcilar, Burak Serdar Sanal, Mert Palavaroglu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,1
65.0,5.7,Korsan TV,2,13,Süreç Film,"Tuvana Türkay, Ahsen Eroglu, Fikret Kuskan",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,1
543.0,3.2,Koyu Beyaz,1,14,"DCC Film, Dirty Cheap Creative","Öner Erkan, Caner Özyurtlu, Ayse Melike Çerçi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,0
0.0,5.667680105750162,Koyu Kirmizi,1,26,,"Ibrahim Altay, Aysegül Büsra Çalik, Tolga Üstün",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,1
868.0,6.9,Koçum Benim,1,8,Süreç Film,"Rasim Öztekin, Vildan Atasever, Kaan Yildirim",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,1
449.0,6.2,Kral Sakir,1,26,,Kobra Murat,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,0
0.0,5.667680105750162,Kral ve Ben,1,26,Grafi2000 Production,Vural Yasaroglu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1
95.0,7.2,Kral Çiplak,1,26,Grafi2000 Production,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1
325.0,5.2,Kraliçe,1,12,Limon Film,"Hakan Yilmaz, Evrim Alasya, Selen Uçer",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1
143.0,3.4,Krem,2,21,Mia Yapim,"Gökhan Alkan, Aysenil Samlioglu, Erman Okay",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
12.0,1.5,Kuaförüm Sensin,1,8,Zera Medya,"Ali Kayra Gürel, Elif Kurtuaran, Göktug Yildirim",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
897.0,5.0,Kudüs Fatihi Selahaddin Eyyubi,1,1,2506 Sinema,"Melek Tanker, Ceylan Yalin, Özüm Çakir",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0
0.0,5.667680105750162,Kudüs'ten Türkiye'ye Ilahilerimiz,1,6,"Marmara Film, TRT 2",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,1
30.0,5.3,Kukuli,4,133,Samanyolu TV (STV),"Mehmet Özgür, Gökçe Akyildiz, Orhan Biyikli",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1
0.0,5.667680105750162,Kukuli Spanish,3,43,"BKM, Besiktas Kültür Merkezi (BKM)","Tolga Çevik, Sarp Bozkurt, Firat Parlak",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,0
0.0,5.667680105750162,Kulaktan Kulaga,1,26,,"Ferdi Akarnur, Icmal Aktuna, Anastasia Beloborodova",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
11000.0,7.8,Kulüp,1,1,FM Yapim,"Ahu Yagtu, Altan Erkekli, Pamir Pekin",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
0.0,5.667680105750162,Kum Saati,1,1,Tvnet,"Cem Küçük, Mustafa Oral",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,1
0.0,5.667680105750162,Kumar,1,110,No Dokuz,"Gizem Altunay, Mustafa Baris Koçkar, Arda Esen",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1
0.0,5.667680105750162,Kumdan Kissalar,1,26,Tüplü Televizyon,"Serhat Osman Karagöz, Mertkan Erkan, Eren Kurtel",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
22.0,4.5,Kumsaldaki Izler,3,126,Hap Yapim,"Hasan Can Kaya, Ezgi Mola, Hülya Avsar",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002,1
8.0,6.4,Kur'an-i Kerim'i Güzel Okuma Yarismasi,1,26,Gain,Cinar Oskay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1
356.0,6.4,Kursun,1,26,Avrupa Film,"Ismail Yk, Volkan Adiyaman, Istemi Betil",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
22.0,5.2,Kursun Bilal,1,26,Besiktas Kültür Merkezi (BKM),Ata Demirer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1
151.0,6.2,Kursun Yarasi,1,8,RGB Medya,"Atakan Hosgören, Rami Narin, Atabik Mohsin",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1
62.0,6.7,Kurt Kanunu,1,26,TMC Film,"Ipek Bilgin, Ozan Güven, Engin Hepileri",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
4100.0,7.3,Kurt Seyit ve Sura,2,12,,"Tarik Akan, Ebru Cündübeyoglu, Sevil Üstekin",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,1
20000.0,7.9,Kurtlar Vadisi,3,128,Grafi2000 Production,"Mustafa Oral, Atilla Sendil, Levent Ünsal",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,1
9100.0,6.2,Kurtlar Vadisi: Pusu,1,1,,"Ertan Özyigit, Sinan Meydan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,1
2600.0,6.2,Kurtlar Vadisi: Terör,3,23,,"Okan Bayülgen, Reyhan Tüysüz, Murat Özari",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,1
11000.0,7.6,Kuruluş: Osman,1,11,Mednova,"Ava DuVernay, Burcu Özberk, Gökhan Alkan, Selin Sekerci",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,0
0.0,5.667680105750162,Kurye,2,24,"Bando TV, GroupM Entertainment Turkey, Bando TV","Duygu Yetis, Kenan Ece, Ebru Akel",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,1
23.0,4.9,Kus Dili,1,1,,"Dilek Kaya, Gözde Kansu, Tugba Özay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,1
46.0,7.1,Kuslarla Yolculuk,1,5,"Akli Film, Ansari Shah Films","Ugur Günes, Dilin Doger, Mehmet Ali Nuroglu",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1
0.0,5.667680105750162,Kustof,1,26,Nyg Yapim,"Turgut Özüfler, Basar Dikici, Veysel Matur",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2021,1
414.0,6.6,Kusursuz Kiraci,2,8,Fauna Production,"Philip Hersh, Yeardley Smith, Erin Fitzgerald",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,1
41.0,1.4,Kuyruk,1,26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
221.0,6.2,Kuzenlerim,1,26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2002,1
11000.0,7.7,Kuzey Güney,2,20,O3 Medya,"Zeynep Gunay Tan, Gökçe Bahadir, Baris Arduç, Asude Kalebek",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1
91.0,5.4,Kuzey Rüzgari,1,26,,"Mustafa Resit Sofuoglu, Murat Çabas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,1
1000.0,6.0,Kuzey Yildizi,1,26,,"Merih Akalin, Tuncay Akça, Dündar Aydinli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
0.0,5.667680105750162,Kuzeyin Oglu Volkan Konak,1,26,Turkish Radio & Television (TRT),Mehmet Atay,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2021,1
3800.0,7.9,Kuzgun,1,26,Yagmur Ajans,"Erdinç Akbas, Ebru Akel, Nazan Ayas",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
61.0,7.1,Kuzgun: Dipsiz Karanlik,1,26,"Diyanet Isleri Baskanligi, Turkish Radio & Television (TRT)","Osman Egin, Halil Necipoglu, Mehmet Ali Sari",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,0
22.0,5.3,Kuzucuk,1,26,J-Plan,"Leyla Göksun, Koray Kadiraga, Arda Kural",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
5600.0,6.3,Kuş Uçuşu,1,16,Avsar Film,"Necmettin Çobanoglu, Berdan Mardini, Murat Çobangil",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,0
0.0,5.667680105750162,Kökler,1,24,Pana Film,"Ümit Acar, Ali Basar, Pelin Akil",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,0
92.0,4.5,Köpek,2,21,Ay Yapim,"Kivanç Tatlitug, Farah Zeynep Abdullah, Demet Özdemir",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1
464.0,7.7,Köprü,4,97,"Sinegraf, Pana Film","Necati Sasmaz, Özgü Namal, Gürkan Uygun",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1
1500.0,6.6,Kördügüm,10,300,Pana Film,"Necati Sasmaz, Erhan Ufak, Cahit Kayaoglu",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
74.0,4.9,Köstebekgiller,1,2,Pana Film,"Necati Sasmaz, Gürkan Uygun, Sönmez Atasoy",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
122.0,5.1,Kötü Yol,5,142,"ATV, Bozdag Film, Tekden Film","Mehmet Bozdag, Burak Özçivit, Özge Törer, Yigit Ucan",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
0.0,5.667680105750162,Kübra Par'la Acik ve Net,1,6,Merbar Yapim,"Hazar Deniz BG, Mazlum Günes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2020,0
31.0,4.8,Kül ve Ates,1,26,Yagmur Ajans,"Baris Aksavas, Müjde Ar, Süreyya Davulcuoglu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1
0.0,5.667680105750162,Külahta Erimis Dolunay,2,16,Ay Yapim,"Birce Akalay, Miray Daner, Ibrahim Celikkol",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
0.0,5.667680105750162,Kürsat Basar'la,1,30,Akli Film,"Erdinç Gülener, Tuncer Salman, Hamdi Alp",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,1
458.0,4.0,Küçük Ağa,1,26,,Ahmet Sinan Güzel,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
101.0,4.3,Küçük Besleme,1,6,MF Yapim,"Dilan Çiçek Deniz, Serkay Tütüncü, Melisa Döngel",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1999,1
188.0,4.4,Küçük Gelin,1,26,,Uraz Kaygilaroglu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,1
62.0,5.8,Küçük Hanımefendi,1,11,Koliba Film,"Sevinç Erbulak, Aysegül Ünsal, Arife Gemlik",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1
273.0,3.5,Küçük Kadınlar,2,80,Ay Yapim,"Kivanç Tatlitug, Bugra Gülsoy, Öykü Karayel",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1
18.0,6.8,Küçük Seyler,2,9,Sinetel,"Kadir Inanir, Oktay Kaynarca, Ebru Kocaaga",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,1
832.0,3.8,Küçük Sirlar,2,64,Süreç Film,"Ismail Demirci, Aslihan Güner, Toygan Avanoglu",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1
132.0,6.5,Kılıç Günü,1,1,"Global Medya, Poll Production",Volkan Konak,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2010,1
15.0,3.0,Kırmızı ışık,2,21,Ay Yapim,"Baris Arduç, Burcu Biricik, Hatice Aslan",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1
625.0,7.3,Kırık Kanatlar,1,10,,"Berk Hakman, Elifcan Ongurlar, Levent Sülün",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1
0.0,5.667680105750162,Kız annesi,1,26,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,1
1200.0,6.7,Kızılcık Şerbeti,1,1,"TRT 2, TRT","Teoman Durali, Aynur Koçak, Ahmet Tasagil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,0
0.0,5.667680105750162,Kızım Osman,1,1,"Sinema A.S., Yagmur Ajans","Onur Bay, Cüneyt Arkin, Erkan Petekkaya",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,1
27.0,4.4,Lahmacun ve Pizza,2,65,Koliba Film,"Ahmet Yurdakul, Erdal Besikçioglu, Yurdaer Okur, Idil Firat",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,1
852.0,3.3,Lale Devri,2,31,Endemol Shine Turkey,"Ibrahim Celikkol, Alican Yücesoy, Belçim Bilgin",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1
0.0,5.667680105750162,Last Promise,1,13,Gold Film,"Cansel Elcin, Sükran Ovali, Ilker Aksum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1
0.0,5.667680105750162,Latif Dogan Yollarda,2,4,,Kübra Par,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2017,1
271.0,5.5,Leke,1,1,aSis Yapim,"Arif Selçuk, Serhat Tutumluer, Basak Köklükaya",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
96000.0,9.1,Leyla ile Mecnun,1,1,Fabrika Yapim,Ugur Kurul,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,1
0.0,5.667680105750162,Leylan,1,14,,"Kürsat Basar, Nesrin Cavadzade, Nebahat Çehre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,1
0.0,5.667680105750162,Lider Masasi,2,52,Erler Film,"Birce Akalay, Sarp Levendoglu, Emir Berke Zincidi",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0
0.0,5.667680105750162,Life Style,3,175,,"Tomris Oguzalp, Esmeray, Kenan Pars",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0
0.0,5.667680105750162,Life's Good,3,92,Bosphorus Films,"Çagla Simsek, Ufuk Sen, Ali Çakalgöz",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,0
0.0,5.667680105750162,Likya Yolu,2,40,At Yapim,"Baris Arduç, Cansu Tosun, Baris Bagci",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
11.0,5.8,Limon and Oli,1,26,,"Canan Akgül, Ceyda Ates, Günyol Bakoglu",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
619.0,5.8,Lise Defteri,2,26,D Production,"Hande Soral, Fulya Zenginer, Elit Iscan",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1
212.0,5.3,Lise Devriyesi,1,26,Turkish Radio & Television (TRT),"Ustun Dokmen, Sukun Isitan, Elvan Karahasan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,1
1800.0,9.8,Londra Merkez,2,55,TIMS Productions,"Sinem Kobal, Burak Özçivit, Merve Bolugur",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
7.0,7.4,Loş Sohbet,1,26,Kemal Film,"Durul Bazan, Necati Bilgiç, Mesut Ceylan",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
49.0,4.2,M.U.C.K.,4,135,Avsar Film,"Tolgahan Sayisman, Selen Soyder, Kenan Bal",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
0.0,5.667680105750162,Made in Turkey,1,21,,"Melike Emiroglu, Tonguç Nacar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,1
1100.0,7.8,Magarsus,1,4,Merbar Yapim,"Hazar Deniz BG, Ramazan Uygur, Halis Günes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,0
0.0,5.667680105750162,Magic Factory,1,9,Tims & B Productions,"Burak Sevinç, Melis Sezen, Selen Uçer",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1
115.0,5.0,Magic Necmi,7,144,"Eflatun Film, Paradox Film","Ali Atay, Serkan Keskin, Osman Sonant",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1
1400.0,7.5,Mahkum,1,26,Base Yapim,"Sinem Öztufan, Nesrin Akdag, Ecem Altindöken",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
0.0,5.667680105750162,Mahmut & Meryem,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,1
0.0,5.667680105750162,Mahser: Nabucco'nun Zehri,1,1,GEM Production,"Mesud Mallakin, Shima Ryan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,1
53.0,7.1,Mahsusa: Trablusgarb,1,26,"6 NEWS - Alti Uluslararasi Medya Yayinciligi, Neuquén",Selin Küçük,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,0
0.0,5.667680105750162,Makaroni Ailesi,1,15,,Franziska Niehus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1
21.0,3.1,Makber,2,53,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2009,1
194.0,7.7,Makina Kafa,2,28,Altioklar Film,"Sinem Kobal, Selin Demiratar, Emre Altug",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1
0.0,5.667680105750162,Maksat Gezmek,1,12,"ARC Film, Arc Film","Ismail Ege Sasmaz, Alp Kurt Dinmez, Abdullah Faruk Gunaydin",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1
0.0,5.667680105750162,Maksut'un Neolokal Mutfagi,5,190,,"Onur Erdem, Erman Yasar, Ozan Can Sülüm",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,1
866.0,5.3,Maral: En Güzel Hikâyem,1,1,,"Caner Özyurtlu, Mesut Süre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,1
3600.0,7.7,Marasli,1,16,Plato Film Production,"Azra Akin, Kivanç Baran Aslan, Mehmet Aslan",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,1
204.0,4.1,Maria ile Mustafa,1,26,6News,Beril Elhadef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,1
43.0,5.2,Mars Kapidan Baktirir,2,9,"FARO Company, Faro Film","Berkay Ates, Caglar Ertugrul, Merve Dizdar",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,0
13.0,6.6,Marsthales,1,26,"Blue Crow, Contact Film Works",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,0
119.0,2.2,Marziye,1,26,"Dada Film, Senkron TV",Necmi Yildirim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,1
0.0,5.667680105750162,Masal Dünyasi,2,31,MF Yapim,"Onur Tuna, Ismail Hacioglu, Melike Ipek Yalova",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1
44.0,5.3,Masal Satosu: Peri Hirsizi,1,4,,"Eva Dedova, Ege Güner, Mustili",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,0
165.0,6.3,Maske: Kimsin Sen?,1,26,Doludizgin Creative Films,"Koray Demir, Dean Baykan, Istemi Betil, Metin Coskun",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1
35.0,3.1,Maskeli Balo,1,26,Blue Crow,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2009,1
33.0,4.0,MasterChef Junior,2,6,Pana Film,"Seda Bakan, Devrim Nas, Gamze Karaman",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
211.0,5.3,MasterChef Turkey,2,29,Makina Medya Yapimevi,"Okan Bayülgen, Hakan Hepcan, Özlem Türay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,0
12.0,3.3,MasterChef Türkiye,1,26,,Yeldana Kaharman,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1
154.0,3.5,Masum Degiliz,1,26,"DCC Film, Dirty Cheap Creative",Maksut Askar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,1
1000.0,6.0,Masumiyet,1,26,Tims & B Productions,"Burak Deniz, Alina Boz, Serhat Mustafa Kiliç",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
3200.0,7.8,Masumlar Apartmani,1,17,NTC Medya,"Jessica May, Hilmi Cem Intepe, Haki Biçici",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1
